order_id,order_value,leakage_flag,order_purchase_timestamp,order_estimated_delivery_date,order_delivered_customer_date,review_score,payment_type,customer_id,seller_id,order_status,loss_amount,delivery_delay,order_month,order_weekday,order_value_log,delay_value_interaction,pred_leak_proba,pred_loss_amount
261e56a43de07e1b1bc9e8615c8e8aa9,0.0,1,2017-08-30 15:17:09,2017-09-18,,3.0,boleto,d37b279f2460117555674ab42f173063,,unavailable,0.0,0.0,2017-08,2,0.0,0.0,0.99557143,0.5785122
2e287cee637969033ec9ab49602e61ef,0.0,1,2017-01-30 15:48:53,2017-03-10,,3.0,boleto,bf6418c67d6b29aada7d4a9a0cfb3e09,,unavailable,0.0,0.0,2017-01,0,0.0,0.0,0.99557143,0.5785122
4a1c879db7056f078a037fdf72b6d0fc,0.0,1,2018-07-10 19:11:10,2018-07-26,,3.0,boleto,d34411df392e5437e4582b81f9ecb90d,,unavailable,0.0,0.0,2018-07,1,0.0,0.0,0.99557143,0.5785122
52ffca67c47f7bc4350f82b1d2c20dec,0.0,1,2017-11-26 18:42:08,2017-12-20,,3.0,boleto,30b783882dd8572d3cf6a4ac7e605272,,canceled,0.0,0.0,2017-11,6,0.0,0.0,0.99557143,0.5785122
6f04a69509e62866b1837e6a4f22c47f,0.0,1,2017-06-12 12:04:09,2017-07-05,,3.0,boleto,a20d6adbad4402ec49b426fb65e5700a,,unavailable,0.0,0.0,2017-06,0,0.0,0.0,0.99557143,0.5785122
9e99d220ca1057d22b317d36cf203620,0.0,1,2018-01-03 17:05:21,2018-02-01,,3.0,boleto,60ff6e09a676bfa797f0ae3f1282ce4d,,unavailable,0.0,0.0,2018-01,2,0.0,0.0,0.99557143,0.5785122
df8282afe61008dc26c6c31011474d02,0.0,1,2017-03-04 12:14:30,2017-04-10,,3.0,boleto,aa797b187b5466bc6925aaaa4bb3bed1,,canceled,0.0,0.0,2017-03,5,0.0,0.0,0.99557143,0.5785122
e9b878264e94e17134221e4e9afd378b,0.0,1,2018-03-09 10:42:40,2018-03-21,,3.0,boleto,47062495a6dd8f01a38c445282e7a30a,,unavailable,0.0,0.0,2018-03,4,0.0,0.0,0.99557143,0.5785122
ebcb685bc1704615fc22e5a0b73f2dc7,0.0,1,2017-05-24 19:10:03,2017-06-13,,3.0,boleto,a4747f37f033452617ad330896f582c6,,unavailable,0.0,0.0,2017-05,2,0.0,0.0,0.99557143,0.5785122
fb4ea753f638936f56b4df5d03dc07bb,0.0,1,2018-01-13 20:11:23,2018-01-30,,3.0,boleto,0ccfdd2d2cd158609cae8977fb5327fc,,unavailable,0.0,0.0,2018-01,5,0.0,0.0,0.99557143,0.5785122
0b398dbb3e7c81005f3c69b01488c4c9,0.0,1,2017-09-27 20:51:53,2017-10-24,,2.0,voucher,d5a8b5d8ed21f5234e1278a477e751a9,,unavailable,0.0,0.0,2017-09,2,0.0,0.0,0.9950211,0.4621564
1ad22e16129698e1a3cc11e4350d2cb7,0.0,1,2018-09-12 15:32:16,2018-09-26,,2.0,voucher,d6441eef3f37c3edb0d5634c3c85120b,,canceled,0.0,0.0,2018-09,2,0.0,0.0,0.9950211,0.4621564
2663ce3526465b7ee9809428adabdc45,0.0,1,2018-08-30 13:07:46,2018-09-12,,2.0,voucher,032a544bbe984490f6ff7450e3c8b0bc,,canceled,0.0,0.0,2018-08,3,0.0,0.0,0.9950211,0.4621564
2bb02fdf5637a68cd5d13c78c37c3376,0.0,1,2018-08-09 10:55:10,2018-08-17,,2.0,voucher,8c468917b274857623298a1627369866,,canceled,0.0,0.0,2018-08,3,0.0,0.0,0.9950211,0.4621564
616fa7d4871b87832197b2a137a115d2,0.0,1,2018-10-01 15:30:09,2018-10-23,,2.0,voucher,bf6181a85bbb4115736c0a8db1a53be3,,canceled,0.0,0.0,2018-10,0,0.0,0.0,0.9950211,0.4621564
65fdcb432cb9cfa970e3a3817b39040d,0.0,1,2018-08-29 08:44:38,2018-09-13,,2.0,voucher,bb8cc73ebebcd23c9f69c52637229c53,,canceled,0.0,0.0,2018-08,2,0.0,0.0,0.9950211,0.4621564
896fbd78a9ef3839b34b893f48f6bc67,0.0,1,2018-05-12 01:48:33,2018-05-30,,2.0,voucher,20153d17ff713721abd8b4c082d5e4d5,,canceled,0.0,0.0,2018-05,5,0.0,0.0,0.9950211,0.4621564
bd35b677fd239386e9861d11ae98ab56,0.0,1,2018-09-17 17:21:16,2018-10-01,,2.0,voucher,ad2eb5d02c0808bcd8743117f6383cf6,,canceled,0.0,0.0,2018-09,0,0.0,0.0,0.9950211,0.4621564
c021ea4a80ce0d1bce358a2f831c34db,0.0,1,2018-08-07 15:40:54,2018-09-06,,2.0,voucher,d5868f39eb4669f88b12b8f3d0d294d6,,canceled,0.0,0.0,2018-08,1,0.0,0.0,0.9950211,0.4621564
d2bc174d5c413f457a21db6899afb682,0.0,1,2018-08-09 09:50:42,2018-09-14,,2.0,voucher,0337719c3caba8187a276942d35347fd,,canceled,0.0,0.0,2018-08,3,0.0,0.0,0.9950211,0.4621564
e49e7ce1471b4693482d40c2bd3ad196,0.0,1,2018-08-07 11:16:28,2018-08-10,,2.0,voucher,e4e7ab3f449aeb401f0216f86c2104db,,canceled,0.0,0.0,2018-08,1,0.0,0.0,0.9950211,0.4621564
ed3efbd3a87bea76c2812c66a0b32219,0.0,1,2018-09-20 13:54:16,2018-10-17,,2.0,voucher,191984a8ba4cbb2145acb4fe35b69664,,canceled,0.0,0.0,2018-09,3,0.0,0.0,0.9950211,0.4621564
f86d7bc39aab05299691322044b63bb2,0.0,1,2018-08-13 18:43:06,2018-09-25,,2.0,voucher,ff31bee1ba4bba00cc14b1b91c8d28f3,,canceled,0.0,0.0,2018-08,0,0.0,0.0,0.9950211,0.4621564
236e6ec6171c1870d4bcf4ccfad87f49,0.0,1,2018-08-21 15:12:31,2018-09-11,,4.0,voucher,0fa12cb295663a40f53876e73aa7c460,,canceled,0.0,0.0,2018-08,1,0.0,0.0,0.9944331,1.946711
7b417e4ab50fe706033d4fe21c659f3b,0.0,1,2018-08-16 17:09:19,2018-09-28,,4.0,voucher,e4391b06d30bdd3d98928398d84059f8,,canceled,0.0,0.0,2018-08,3,0.0,0.0,0.9944331,1.946711
947e9c6bfd83a06953c420ef92d3da6e,0.0,1,2018-08-15 15:13:32,2018-08-28,,4.0,voucher,2737211835d5ea370af15ee145f7840c,,canceled,0.0,0.0,2018-08,2,0.0,0.0,0.9944331,1.946711
a89abace0dcc01eeb267a9660b5ac126,0.0,1,2018-09-06 18:45:47,2018-09-27,,4.0,voucher,2f0524a7b1b3845a1a57fcf3910c4333,,canceled,0.0,0.0,2018-09,3,0.0,0.0,0.9944331,1.946711
c306eca42d32507b970739b5b6a5a33a,0.0,1,2018-08-13 09:14:07,2018-09-05,,4.0,voucher,24b0e2bd287e47d54d193e7bbb51103f,,canceled,0.0,0.0,2018-08,0,0.0,0.0,0.9944331,1.946711
a0c1b0545665f839199e53177bc639f7,0.0,1,2017-11-23 23:03:25,2017-12-15,,3.0,debit_card,866945c325644a98b1356b2b50663c05,,unavailable,0.0,0.0,2017-11,3,0.0,0.0,0.99397755,0.44536456
0a472c47d928bf4cd8b6a7a30345eeb7,0.0,1,2018-08-30 10:14:00,2018-10-02,,3.0,voucher,8762d94c493b70216cd453ea2320234e,,canceled,0.0,0.0,2018-08,3,0.0,0.0,0.99279517,1.3552574
15ec3d48383c58c0dc96cd66f8884630,0.0,1,2018-08-23 15:17:19,2018-09-20,,3.0,voucher,fc768a2275c44d9383cc6926adac469d,,canceled,0.0,0.0,2018-08,3,0.0,0.0,0.99279517,1.3552574
1a5d21f44c73693b9930d0ca33a9d0b1,0.0,1,2018-08-16 17:50:14,2018-09-12,,3.0,voucher,a21871375ed19fc3f2d8c62fdc75b9dc,,canceled,0.0,0.0,2018-08,3,0.0,0.0,0.99279517,1.3552574
47282cfe5747c1c19920f090e491d285,0.0,1,2018-08-23 12:38:08,2018-09-06,,3.0,voucher,3483b2a9e678865616e7d1b69b28dd4c,,canceled,0.0,0.0,2018-08,3,0.0,0.0,0.99279517,1.3552574
503e8daafed23dbae78ff210f2d41f0f,0.0,1,2018-08-20 14:16:15,2018-09-04,,3.0,voucher,b803a36f5b9d8d6f91c23a92d2e5bac2,,canceled,0.0,0.0,2018-08,0,0.0,0.0,0.99279517,1.3552574
5290c34bd38a8a095b885f13958db1e1,0.0,1,2018-08-21 10:25:18,2018-09-06,,3.0,voucher,92af427e290117f39d9ff908566072e0,,canceled,0.0,0.0,2018-08,1,0.0,0.0,0.99279517,1.3552574
81b7c7bbc8ec003eeb67d87441a6a148,0.0,1,2018-08-20 09:03:23,2018-09-03,,3.0,voucher,75c6e03e7206bd1dd59f427c9f75142a,,canceled,0.0,0.0,2018-08,0,0.0,0.0,0.99279517,1.3552574
b102b42cde7719ae4b7c0163cf4d7dbe,0.0,1,2018-08-29 10:15:27,2018-09-05,,3.0,voucher,6df75bdce4569326dcfdf7fc9bbe5981,,canceled,0.0,0.0,2018-08,2,0.0,0.0,0.99279517,1.3552574
b6e63e74aff84a068fdc1b41e9ac29ea,0.0,1,2018-08-07 10:44:34,2018-08-21,,3.0,voucher,f0375e81392cb7499b1139be16fd21e2,,canceled,0.0,0.0,2018-08,1,0.0,0.0,0.99279517,1.3552574
05c852fbe20c108caf9f479633cbe088,0.0,1,2018-07-12 12:21:56,2018-07-24,,1.0,debit_card,30dc58c87bd6ea55196ceaded4afcf91,,unavailable,0.0,0.0,2018-07,3,0.0,0.0,0.9908661,0.279047
4a44e928d587e7cd7068ea354471c477,0.0,1,2018-06-05 13:51:50,2018-06-21,,1.0,debit_card,f04cee5f84e73924695f31301c815ab8,,canceled,0.0,0.0,2018-06,1,0.0,0.0,0.9908661,0.279047
4cccc0d35e7c7a0dc766ad3c4043e33e,0.0,1,2018-08-10 09:32:32,2018-08-15,,1.0,debit_card,75295919398404a05b83a05a22506b41,,unavailable,0.0,0.0,2018-08,4,0.0,0.0,0.9908661,0.279047
a0141c1141d9406b48466fe4d1492bf4,0.0,1,2017-11-13 18:50:21,2017-12-13,,1.0,debit_card,70f4e83e21c469871d23f680673f2195,,unavailable,0.0,0.0,2017-11,0,0.0,0.0,0.9908661,0.279047
fe87d4b944748f63ca5ed22cc55b6fb6,0.0,1,2017-12-05 09:20:36,2017-12-21,,1.0,debit_card,d992eb012e1599214218191d39c99693,,unavailable,0.0,0.0,2017-12,1,0.0,0.0,0.9908661,0.279047
4637ca194b6387e2d538dc89b124b0ee,0.0,1,2018-09-03 14:14:25,2018-09-10,,3.0,not_defined,a73c1f73f5772cf801434bf984b0b1a7,,canceled,0.0,0.0,2018-09,0,0.0,0.0,0.9903853,0.52061653
00a500bc03bc4ec968e574c2553bed4b,0.0,1,2017-11-23 10:53:01,2018-01-08,,2.0,credit_card,3d2f26eab3f79dd1fe9977f615e70c2f,,unavailable,0.0,0.0,2017-11,3,0.0,0.0,0.9836563,-0.2882208
02bfe71c2bbd56f6de9c2c357adff45c,0.0,1,2017-12-03 14:28:40,2017-12-27,,2.0,credit_card,6993a774e7e22bbbf14659e8c03da133,,unavailable,0.0,0.0,2017-12,6,0.0,0.0,0.9836563,-0.2882208
091deda616c370d63f0bf9a3f525fb34,0.0,1,2017-08-11 11:08:53,2017-09-04,,2.0,credit_card,0edf9134fdbeacc3596fa523a869ad04,,unavailable,0.0,0.0,2017-08,4,0.0,0.0,0.9836563,-0.2882208
1aecadf4362edaca7fa033e882076c8d,0.0,1,2016-10-04 10:05:45,2016-11-24,,2.0,credit_card,e81a9f176936e3124dfd90c483bf3289,,canceled,0.0,0.0,2016-10,1,0.0,0.0,0.9836563,-0.2882208
1ce8144d59eef2763c0fbaf8ffd26d31,0.0,1,2017-08-10 12:44:08,2017-09-01,,2.0,credit_card,cffd70efba7f41e519157d935120f41b,,unavailable,0.0,0.0,2017-08,3,0.0,0.0,0.9836563,-0.2882208
232674aa2334edfdd9c2dbe346291712,0.0,1,2017-11-09 23:51:34,2017-11-23,,2.0,credit_card,b8cbb2fa6090f51abb6076e2b26ca3ae,,unavailable,0.0,0.0,2017-11,3,0.0,0.0,0.9836563,-0.2882208
2b0edc4c59d83dcef85466718c36a317,0.0,1,2017-09-29 19:17:10,2017-10-17,,2.0,credit_card,5effe9491d0f5a1c12ee4a384ec09bdf,,unavailable,0.0,0.0,2017-09,4,0.0,0.0,0.9836563,-0.2882208
2b25bdbc985fdd953cced7c3fdf0a2fe,0.0,1,2017-11-18 22:23:44,2017-12-26,,2.0,credit_card,fc97d833da914adb3fc0e265d67afb35,,unavailable,0.0,0.0,2017-11,5,0.0,0.0,0.9836563,-0.2882208
2fa565240e8353e7a1ad78347f8608fa,0.0,1,2017-02-15 21:21:31,2017-03-14,,2.0,credit_card,a48e070eeacfcdb978ca3fc5c7f4557e,,unavailable,0.0,0.0,2017-02,2,0.0,0.0,0.9836563,-0.2882208
335f8f913a1d29120e07b6bb9847d73c,0.0,1,2018-05-12 15:28:13,2018-05-22,,2.0,credit_card,513f24c01c5b22fe1b97bb2ff08f1808,,unavailable,0.0,0.0,2018-05,5,0.0,0.0,0.9836563,-0.2882208
35dc5c3a87f9e9cf93676b98d4bc35a2,0.0,1,2017-02-14 14:26:02,2017-03-15,,2.0,credit_card,be59c56551fe3cef6d7019c7ab1fddb0,,unavailable,0.0,0.0,2017-02,1,0.0,0.0,0.9836563,-0.2882208
3c8702d3b056de079d6cdd6ee1ffeb55,0.0,1,2017-02-22 12:31:15,2017-03-21,,2.0,credit_card,573eb2d54aa19396d7e2ebd1ec460726,,unavailable,0.0,0.0,2017-02,2,0.0,0.0,0.9836563,-0.2882208
3cd41dc7c9fceb7de4fb0e9983a4b1ed,0.0,1,2017-10-10 23:49:13,2017-10-23,,2.0,credit_card,f8d5adc32955a3f8c92b0343deebad7f,,unavailable,0.0,0.0,2017-10,1,0.0,0.0,0.9836563,-0.2882208
410d704bdcbe2893fd5ad73fe8166f43,0.0,1,2017-12-10 15:25:51,2018-01-04,,2.0,credit_card,0424e2f81bdfb77d7c11c3f447c7b241,,unavailable,0.0,0.0,2017-12,6,0.0,0.0,0.9836563,-0.2882208
44b4829b58167b697a69c8aa8eb64733,0.0,1,2017-03-01 11:26:37,2017-03-20,,2.0,credit_card,9a4a3ebb868261c944c5ba16fdaff61b,,canceled,0.0,0.0,2017-03,2,0.0,0.0,0.9836563,-0.2882208
49c5132b03e35ffa18fdca050d1f8e33,0.0,1,2017-10-30 23:52:49,2017-11-16,,2.0,credit_card,822331095c3e3d597632c846113e27d3,,unavailable,0.0,0.0,2017-10,0,0.0,0.0,0.9836563,-0.2882208
7018a2cb4802de2f9ed4b09b6a98e6fd,0.0,1,2017-12-10 10:27:39,2018-01-24,,2.0,credit_card,885a9dace03d5ee78e1639818cf8ca76,,canceled,0.0,0.0,2017-12,6,0.0,0.0,0.9836563,-0.2882208
7c496cea7613c2efe6033e93e573347f,0.0,1,2017-11-23 19:46:09,2017-12-14,,2.0,credit_card,2b629d0b742814e674442efd475d0c7c,,unavailable,0.0,0.0,2017-11,3,0.0,0.0,0.9836563,-0.2882208
80f0181edc2f4a5bd3384a3c39a83cee,0.0,1,2018-01-14 19:24:28,2018-01-30,,2.0,credit_card,9ce9e0d0045dd13cb96601552c819eb0,,unavailable,0.0,0.0,2018-01,6,0.0,0.0,0.9836563,-0.2882208
8a20e2954602a0738f264299255fd5af,0.0,1,2017-12-27 22:41:49,2018-01-22,,2.0,credit_card,36ecc6ff2c4a59fd150e9524b12b9259,,unavailable,0.0,0.0,2017-12,2,0.0,0.0,0.9836563,-0.2882208
8d7e1e66103b85e9ab12cb65dafdf0e3,0.0,1,2017-03-25 20:36:01,2017-05-04,,2.0,credit_card,0a317dd750be47fc13457956d0a4d0b1,,unavailable,0.0,0.0,2017-03,5,0.0,0.0,0.9836563,-0.2882208
90eaac01afdf4e531a70ad869e092c75,0.0,1,2018-06-05 15:15:24,2018-08-06,,2.0,credit_card,9989fec0cc8309e9afcb1da811943f3a,,canceled,0.0,0.0,2018-06,1,0.0,0.0,0.9836563,-0.2882208
91427fef1ca1431d3d86d7bcd0b51ebc,0.0,1,2017-09-29 12:00:01,2017-10-20,,2.0,credit_card,7c76a5b5aa012d92c8ae66e6f6311db4,,unavailable,0.0,0.0,2017-09,4,0.0,0.0,0.9836563,-0.2882208
93274b931b5771bd02154c9b716168ba,0.0,1,2018-05-08 10:13:06,2018-05-25,,2.0,credit_card,0d6ea3b6f1bf6ef08e6b60ce23db077b,,canceled,0.0,0.0,2018-05,1,0.0,0.0,0.9836563,-0.2882208
940018724d5c0c1847f642dc1d8d0ea2,0.0,1,2018-04-19 14:23:49,2018-04-27,,2.0,credit_card,f0c28fc86c8f71812a74ea225c8fda1c,,unavailable,0.0,0.0,2018-04,3,0.0,0.0,0.9836563,-0.2882208
97cf031e8c5bf37a0b310c07800e323a,0.0,1,2017-09-10 15:33:30,2017-09-21,,2.0,credit_card,2bdd94bc59d052d2770bacd6d20d6a9b,,unavailable,0.0,0.0,2017-09,6,0.0,0.0,0.9836563,-0.2882208
a20244bef3bafb6f4d37e3603539336d,0.0,1,2017-12-14 10:33:27,2018-01-10,,2.0,credit_card,bdf1861e7bc387ae207eaf08463576b5,,unavailable,0.0,0.0,2017-12,3,0.0,0.0,0.9836563,-0.2882208
a327b5ecc65060cc462211724d715367,0.0,1,2017-12-08 22:41:10,2017-12-27,,2.0,credit_card,f63b5a41ad60764ade63d0cae2f8b5b2,,unavailable,0.0,0.0,2017-12,4,0.0,0.0,0.9836563,-0.2882208
ae60d8ce9aa713ec6cc02a1b15e6759e,0.0,1,2017-05-30 12:07:33,2017-06-30,,2.0,credit_card,6a8e32e45208a7e5bb55c5f84ef10e53,,unavailable,0.0,0.0,2017-05,1,0.0,0.0,0.9836563,-0.2882208
af6a9f579c74afeefcd5f32733c11a32,0.0,1,2018-03-23 16:45:16,2018-04-05,,2.0,credit_card,8d8784f0134f4d714e28bc36cb5a5101,,unavailable,0.0,0.0,2018-03,4,0.0,0.0,0.9836563,-0.2882208
b2673ed6360dc341a4728dbd632f935b,0.0,1,2018-06-26 19:21:56,2018-07-24,,2.0,credit_card,acd30e8ac809a440f8a10918d0683a17,,unavailable,0.0,0.0,2018-06,1,0.0,0.0,0.9836563,-0.2882208
b635cbb9f7c2bc5de438f7429b8490e5,0.0,1,2018-07-31 11:26:30,2018-08-10,,2.0,credit_card,d80503003ba91d9d6803f8287544782e,,unavailable,0.0,0.0,2018-07,1,0.0,0.0,0.9836563,-0.2882208
b90cc9e10252911c2092a1e49794aa13,0.0,1,2018-02-07 11:42:41,2018-02-23,,2.0,credit_card,6e1a602109cbb0df79760cab3a663991,,unavailable,0.0,0.0,2018-02,2,0.0,0.0,0.9836563,-0.2882208
c2ccb6c2af36d8492e83ecf528f2755c,0.0,1,2018-05-21 13:48:16,2018-06-05,,2.0,credit_card,07a4bb60f62e5ce83b63a08f0cd050bc,,unavailable,0.0,0.0,2018-05,0,0.0,0.0,0.9836563,-0.2882208
ccbd198eb55e22f3b2240d1605961c5f,0.0,1,2017-07-07 13:24:00,2017-07-31,,2.0,credit_card,352289eecb0665692f1020c18c945378,,unavailable,0.0,0.0,2017-07,4,0.0,0.0,0.9836563,-0.2882208
d5ab426a149bfee66ff88db9c6a8836a,0.0,1,2017-02-01 10:40:43,2017-03-14,,2.0,credit_card,fdb25d73ff1068cb0fe401c24cfaf002,,unavailable,0.0,0.0,2017-02,2,0.0,0.0,0.9836563,-0.2882208
d9091cd1d6e36cfcebc8b01aab81eff8,0.0,1,2018-01-04 11:30:24,2018-02-02,,2.0,credit_card,f58997d56b1cf164d4fb0518c0574422,,unavailable,0.0,0.0,2018-01,3,0.0,0.0,0.9836563,-0.2882208
dafb12075abc3168e9addb5ccf7a02c5,0.0,1,2017-07-16 21:59:33,2017-07-28,,2.0,credit_card,a623062e2e6941fa9cc54558ea3229a6,,canceled,0.0,0.0,2017-07,6,0.0,0.0,0.9836563,-0.2882208
e7e4ea34d176d9efab560f0db16925fb,0.0,1,2017-11-30 06:57:07,2017-12-18,,2.0,credit_card,03c19066495ef91f92b31005d5c4cccc,,unavailable,0.0,0.0,2017-11,3,0.0,0.0,0.9836563,-0.2882208
e8e186c0ebe18282aada53c56e7da34f,0.0,1,2017-05-02 07:34:35,2017-05-29,,2.0,credit_card,3b4f0692301aa019cceb68556e411f88,,canceled,0.0,0.0,2017-05,1,0.0,0.0,0.9836563,-0.2882208
f63be24880200ae32aa24f5b458a3dc3,0.0,1,2017-01-27 13:39:53,2017-03-16,,2.0,credit_card,a6954f48f5d8a0dcbad1a0921109cb56,,unavailable,0.0,0.0,2017-01,4,0.0,0.0,0.9836563,-0.2882208
04a2ba381317648726f46210a46ece95,0.0,1,2018-08-09 09:13:44,2018-09-06,,5.0,voucher,4ae0a705c852353fbcdb27f8554b6655,,canceled,0.0,0.0,2018-08,3,0.0,0.0,0.9833575,0.46450317
0cb763300f5679bee73a0b0fdfe0a2d2,0.0,1,2018-08-10 18:54:48,2018-09-04,,5.0,voucher,f3fb421cdedc2519a5d2f5c75f2cb843,,canceled,0.0,0.0,2018-08,4,0.0,0.0,0.9833575,0.46450317
129ea9ae4b85283decb23ea1756f505d,0.0,1,2018-08-09 08:09:33,2018-09-25,,5.0,voucher,8a0c8d55378e81be7bb18527a08dc0ef,,canceled,0.0,0.0,2018-08,3,0.0,0.0,0.9833575,0.46450317
3a3cddda5a7c27851bd96c3313412840,0.0,1,2018-08-31 16:13:44,2018-10-01,,5.0,voucher,0b0d6095c5555fe083844281f6b093bb,,canceled,0.0,0.0,2018-08,4,0.0,0.0,0.9833575,0.46450317
4d59cc2a2e7bb6c0a851725f5888a9b5,0.0,1,2018-09-06 14:50:07,2018-09-21,,5.0,voucher,ead83a4f8f7be8c3034b2e98754a6147,,canceled,0.0,0.0,2018-09,3,0.0,0.0,0.9833575,0.46450317
572c4bbf0f5f85a9b4a2c4fe0c7f04d5,0.0,1,2018-08-30 15:11:58,2018-09-14,,5.0,voucher,93ccdc49f22d1b0e3664b2bc328cf23d,,canceled,0.0,0.0,2018-08,3,0.0,0.0,0.9833575,0.46450317
8d4c637f1accf7a88a4555f02741e606,0.0,1,2018-08-29 16:27:49,2018-09-13,,5.0,voucher,b1dd715db389a2077f43174e7a675d07,,canceled,0.0,0.0,2018-08,2,0.0,0.0,0.9833575,0.46450317
afb61112fb99b07fe17e591c68c0c84c,0.0,1,2018-09-06 10:48:12,2018-09-19,,5.0,voucher,36b182c39933d55e307096ccc3fd2970,,canceled,0.0,0.0,2018-09,3,0.0,0.0,0.9833575,0.46450317
b059ee4de278302d550a3035c4cdb740,0.0,1,2018-10-16 20:16:02,2018-11-12,,5.0,voucher,856336203359aa6a61bf3826f7d84c49,,canceled,0.0,0.0,2018-10,1,0.0,0.0,0.9833575,0.46450317
b34369ee8397436dd7ceb8bb7783671d,0.0,1,2017-06-07 20:11:29,2017-07-04,,5.0,voucher,c96771504b0c9d89ad8da161e0e3d092,,canceled,0.0,0.0,2017-06,2,0.0,0.0,0.9833575,0.46450317
c581b368f1c9fc02caaa71e42809baf9,0.0,1,2018-08-10 14:44:24,2018-09-06,,5.0,voucher,a67066f37fd7f046f8ee58067dc9abbe,,canceled,0.0,0.0,2018-08,4,0.0,0.0,0.9833575,0.46450317
ec88cd13421e27489ffc1f352247f3a4,0.0,1,2018-08-24 16:38:44,2018-09-13,,5.0,voucher,936da706de2dfa07d2f5f8e3934836ca,,canceled,0.0,0.0,2018-08,4,0.0,0.0,0.9833575,0.46450317
0bde826daa0bd10393e958cf5d69dd26,0.0,1,2017-02-04 10:28:25,2017-03-01,,4.0,boleto,dc9e4413d260758a6e889a0f87aefa7d,,unavailable,0.0,0.0,2017-02,5,0.0,0.0,0.98268443,-0.09026879
0cfc5b8b63bf71f738f96e68adb96b3d,0.0,1,2017-12-05 20:48:42,2018-01-10,,4.0,boleto,f9627108e19721bd9781efd9f559abf0,,unavailable,0.0,0.0,2017-12,1,0.0,0.0,0.98268443,-0.09026879
1aba68837cfafa9cc4bba58efee87d4a,0.0,1,2017-10-23 10:49:50,2017-11-22,,4.0,boleto,88bab0875c657d7167d0080bbb4e794a,,unavailable,0.0,0.0,2017-10,0,0.0,0.0,0.98268443,-0.09026879
1c3a814fa046dc2f684276b1ca26786e,0.0,1,2017-04-11 08:25:26,2017-05-03,,4.0,boleto,008e1bbc8f278134d10d8788a3ca0b7c,,unavailable,0.0,0.0,2017-04,1,0.0,0.0,0.98268443,-0.09026879
38f6871a527b1bba63f4db9b0f3dee2d,8.7,0,2018-06-14 19:35:01,2018-07-11,2018-07-11 15:40:55,4.0,boleto,db49fe520cb46f61abd48dd7ac799885,d91fb3b7d041e83b64a00a3edfb37e4f,delivered,0.0,0.0,2018-06,3,2.272126,0.0,0.98268443,-0.09026879
52b7f26dd95604cb836ba17f96a6b056,0.0,1,2017-07-05 05:55:39,2017-07-18,,4.0,boleto,c0cdc356a67598956b73ccce36edc86f,,unavailable,0.0,0.0,2017-07,2,0.0,0.0,0.98268443,-0.09026879
